fecha,estacion,tipo_pago,afluencia
2023-10-14,Mexicaltzingo,Gratuidad,1027
2023-10-14,Ermita,Boleto,0
2023-10-14,Ermita,Prepago,4249
2023-10-14,Ermita,Gratuidad,630
2023-10-14,Eje Central,Boleto,0
2023-10-14,Eje Central,Prepago,6183
2023-10-14,Eje Central,Gratuidad,837
2023-10-14,Parque de los Venados,Boleto,0
2023-10-14,Parque de los Venados,Prepago,4989
2023-10-14,Parque de los Venados,Gratuidad,544
2023-10-14,Zapata,Boleto,0
2023-10-14,Zapata,Prepago,7927
2023-10-14,Zapata,Gratuidad,1450
2023-10-14,Hospital 20 de Noviembre,Boleto,0
2023-10-14,Hospital 20 de Noviembre,Prepago,4646
2023-10-14,Hospital 20 de Noviembre,Gratuidad,532
2023-10-14,Insurgentes Sur,Boleto,0
2023-10-14,Insurgentes Sur,Prepago,15378
2023-10-14,Insurgentes Sur,Gratuidad,1500
2023-10-14,Mixcoac,Boleto,0
2023-10-14,Mixcoac,Prepago,6932
2023-10-14,Mixcoac,Gratuidad,862
2023-10-15,Tláhuac,Boleto,0
2023-10-15,Tláhuac,Prepago,0
2023-10-15,Tláhuac,Gratuidad,0
2023-10-15,Tlaltenco,Boleto,0
2023-10-15,Tlaltenco,Prepago,0
2023-10-15,Tlaltenco,Gratuidad,0
2023-10-15,Zapotitlán,Boleto,0
2023-10-15,Zapotitlán,Prepago,0
2023-10-15,Zapotitlán,Gratuidad,0
2023-10-15,Nopalera,Boleto,0
2023-10-15,Nopalera,Prepago,0
2023-10-15,Nopalera,Gratuidad,0
2023-10-15,Olivos,Boleto,0
2023-10-15,Olivos,Prepago,0
2023-10-15,Olivos,Gratuidad,0
2023-10-15,Tezonco,Boleto,0
2023-10-15,Tezonco,Prepago,0
2023-10-15,Tezonco,Gratuidad,0
2023-10-15,Periférico Oriente,Boleto,0
2023-10-15,Periférico Oriente,Prepago,20592
2023-10-15,Periférico Oriente,Gratuidad,2143
2023-10-15,Calle 11,Boleto,0
2023-10-15,Calle 11,Prepago,3331
2023-10-15,Calle 11,Gratuidad,406
2023-10-15,Lomas Estrella,Boleto,0
2023-10-15,Lomas Estrella,Prepago,2752
2023-10-15,Lomas Estrella,Gratuidad,425
2023-10-15,San Andrés Tomatlán,Boleto,0
2023-10-15,San Andrés Tomatlán,Prepago,2710
2023-10-15,San Andrés Tomatlán,Gratuidad,414
2023-10-15,Culhuacán,Boleto,0
2023-10-15,Culhuacán,Prepago,4717
2023-10-15,Culhuacán,Gratuidad,746
2023-10-15,Atlalilco,Boleto,0
2023-10-15,Atlalilco,Prepago,4024
2023-10-15,Atlalilco,Gratuidad,633
2023-10-15,Mexicaltzingo,Boleto,0
2023-10-15,Mexicaltzingo,Prepago,3959
2023-10-15,Mexicaltzingo,Gratuidad,690
2023-10-15,Ermita,Boleto,0
2023-10-15,Ermita,Prepago,2372
2023-10-15,Ermita,Gratuidad,411
2023-10-15,Eje Central,Boleto,0
2023-10-15,Eje Central,Prepago,3605
2023-10-15,Eje Central,Gratuidad,568
2023-10-15,Parque de los Venados,Boleto,0
2023-10-15,Parque de los Venados,Prepago,3025
2023-10-15,Parque de los Venados,Gratuidad,446
2023-10-15,Zapata,Boleto,0
2023-10-15,Zapata,Prepago,4971
2023-10-15,Zapata,Gratuidad,1140
2023-10-15,Hospital 20 de Noviembre,Boleto,0
2023-10-15,Hospital 20 de Noviembre,Prepago,2595
2023-10-15,Hospital 20 de Noviembre,Gratuidad,401
2023-10-15,Insurgentes Sur,Boleto,0
2023-10-15,Insurgentes Sur,Prepago,9040
2023-10-15,Insurgentes Sur,Gratuidad,1017
2023-10-15,Mixcoac,Boleto,0
2023-10-15,Mixcoac,Prepago,4050
2023-10-15,Mixcoac,Gratuidad,513
2023-10-16,Tláhuac,Boleto,0
2023-10-16,Tláhuac,Prepago,0
2023-10-16,Tláhuac,Gratuidad,0
2023-10-16,Tlaltenco,Boleto,0
2023-10-16,Tlaltenco,Prepago,0
2023-10-16,Tlaltenco,Gratuidad,0
2023-10-16,Zapotitlán,Boleto,0
2023-10-16,Zapotitlán,Prepago,0
2023-10-16,Zapotitlán,Gratuidad,0
2023-10-16,Nopalera,Boleto,0
2023-10-16,Nopalera,Prepago,0
2023-10-16,Nopalera,Gratuidad,0
2023-10-16,Olivos,Boleto,0
2023-10-16,Olivos,Prepago,0
2023-10-16,Olivos,Gratuidad,0
2023-10-16,Tezonco,Boleto,0
2023-10-16,Tezonco,Prepago,0
2023-10-16,Tezonco,Gratuidad,0
2023-10-16,Periférico Oriente,Boleto,0
2023-10-16,Periférico Oriente,Prepago,49633
2023-10-16,Periférico Oriente,Gratuidad,3909
2023-10-16,Calle 11,Boleto,0
2023-10-16,Calle 11,Prepago,8214
2023-10-16,Calle 11,Gratuidad,1118
2023-10-16,Lomas Estrella,Boleto,0
2023-10-16,Lomas Estrella,Prepago,5277
2023-10-16,Lomas Estrella,Gratuidad,732
2023-10-16,San Andrés Tomatlán,Boleto,0
2023-10-16,San Andrés Tomatlán,Prepago,7432
2023-10-16,San Andrés Tomatlán,Gratuidad,1000
2023-10-16,Culhuacán,Boleto,0
2023-10-16,Culhuacán,Prepago,9028
2023-10-16,Culhuacán,Gratuidad,1475
2023-10-16,Atlalilco,Boleto,0
2023-10-16,Atlalilco,Prepago,10431
2023-10-16,Atlalilco,Gratuidad,1357
2023-10-16,Mexicaltzingo,Boleto,0
2023-10-16,Mexicaltzingo,Prepago,14775
2023-10-16,Mexicaltzingo,Gratuidad,1716
2023-10-16,Ermita,Boleto,0
2023-10-16,Ermita,Prepago,7013
2023-10-16,Ermita,Gratuidad,992
2023-10-16,Eje Central,Boleto,0
2023-10-16,Eje Central,Prepago,9322
2023-10-16,Eje Central,Gratuidad,1202
2023-10-16,Parque de los Venados,Boleto,0
2023-10-16,Parque de los Venados,Prepago,8142
2023-10-16,Parque de los Venados,Gratuidad,1236
2023-10-16,Zapata,Boleto,0
2023-10-16,Zapata,Prepago,10007
2023-10-16,Zapata,Gratuidad,1901
2023-10-16,Hospital 20 de Noviembre,Boleto,0
2023-10-16,Hospital 20 de Noviembre,Prepago,9684
2023-10-16,Hospital 20 de Noviembre,Gratuidad,1249
2023-10-16,Insurgentes Sur,Boleto,0
2023-10-16,Insurgentes Sur,Prepago,26287
2023-10-16,Insurgentes Sur,Gratuidad,2924
2023-10-16,Mixcoac,Boleto,0
2023-10-16,Mixcoac,Prepago,12025
2023-10-16,Mixcoac,Gratuidad,1280
2023-10-17,Tláhuac,Boleto,0
2023-10-17,Tláhuac,Prepago,0
2023-10-17,Tláhuac,Gratuidad,0
2023-10-17,Tlaltenco,Boleto,0
2023-10-17,Tlaltenco,Prepago,0
2023-10-17,Tlaltenco,Gratuidad,0
2023-10-17,Zapotitlán,Boleto,0
2023-10-17,Zapotitlán,Prepago,0
2023-10-17,Zapotitlán,Gratuidad,0
2023-10-17,Nopalera,Boleto,0
2023-10-17,Nopalera,Prepago,0
2023-10-17,Nopalera,Gratuidad,0
2023-10-17,Olivos,Boleto,0
2023-10-17,Olivos,Prepago,0
2023-10-17,Olivos,Gratuidad,0
2023-10-17,Tezonco,Boleto,0
2023-10-17,Tezonco,Prepago,0
2023-10-17,Tezonco,Gratuidad,0
2023-10-17,Periférico Oriente,Boleto,0
2023-10-17,Periférico Oriente,Prepago,51695
2023-10-17,Periférico Oriente,Gratuidad,3698
2023-10-17,Calle 11,Boleto,0
2023-10-17,Calle 11,Prepago,8347
2023-10-17,Calle 11,Gratuidad,823
2023-10-17,Lomas Estrella,Boleto,0
2023-10-17,Lomas Estrella,Prepago,5598
2023-10-17,Lomas Estrella,Gratuidad,905
2023-10-17,San Andrés Tomatlán,Boleto,0
2023-10-17,San Andrés Tomatlán,Prepago,7552
2023-10-17,San Andrés Tomatlán,Gratuidad,1053
2023-10-17,Culhuacán,Boleto,0
2023-10-17,Culhuacán,Prepago,9409
2023-10-17,Culhuacán,Gratuidad,1408
2023-10-17,Atlalilco,Boleto,0
2023-10-17,Atlalilco,Prepago,11077
2023-10-17,Atlalilco,Gratuidad,1601
2023-10-17,Mexicaltzingo,Boleto,0
2023-10-17,Mexicaltzingo,Prepago,15189
2023-10-17,Mexicaltzingo,Gratuidad,1982
2023-10-17,Ermita,Boleto,0
2023-10-17,Ermita,Prepago,7145
2023-10-17,Ermita,Gratuidad,1092
2023-10-17,Eje Central,Boleto,0
2023-10-17,Eje Central,Prepago,9796
2023-10-17,Eje Central,Gratuidad,1259
2023-10-17,Parque de los Venados,Boleto,0
2023-10-17,Parque de los Venados,Prepago,8319
2023-10-17,Parque de los Venados,Gratuidad,1229
2023-10-17,Zapata,Boleto,0
2023-10-17,Zapata,Prepago,9852
2023-10-17,Zapata,Gratuidad,2017
2023-10-17,Hospital 20 de Noviembre,Boleto,0
2023-10-17,Hospital 20 de Noviembre,Prepago,10021
2023-10-17,Hospital 20 de Noviembre,Gratuidad,1348
2023-10-17,Insurgentes Sur,Boleto,0
2023-10-17,Insurgentes Sur,Prepago,27787
2023-10-17,Insurgentes Sur,Gratuidad,2685
2023-10-17,Mixcoac,Boleto,0
2023-10-17,Mixcoac,Prepago,12630
2023-10-17,Mixcoac,Gratuidad,1455
2023-10-18,Tláhuac,Boleto,0
2023-10-18,Tláhuac,Prepago,0
2023-10-18,Tláhuac,Gratuidad,0
2023-10-18,Tlaltenco,Boleto,0
2023-10-18,Tlaltenco,Prepago,0
2023-10-18,Tlaltenco,Gratuidad,0
2023-10-18,Zapotitlán,Boleto,0
2023-10-18,Zapotitlán,Prepago,0
2023-10-18,Zapotitlán,Gratuidad,0
2023-10-18,Nopalera,Boleto,0
2023-10-18,Nopalera,Prepago,0
2023-10-18,Nopalera,Gratuidad,0
2023-10-18,Olivos,Boleto,0
2023-10-18,Olivos,Prepago,0
2023-10-18,Olivos,Gratuidad,0
2023-10-18,Tezonco,Boleto,0
2023-10-18,Tezonco,Prepago,0
2023-10-18,Tezonco,Gratuidad,0
2023-10-18,Periférico Oriente,Boleto,0
2023-10-18,Periférico Oriente,Prepago,51730
2023-10-18,Periférico Oriente,Gratuidad,4149
2023-10-18,Calle 11,Boleto,0
2023-10-18,Calle 11,Prepago,8403
2023-10-18,Calle 11,Gratuidad,1160
2023-10-18,Lomas Estrella,Boleto,0
2023-10-18,Lomas Estrella,Prepago,5549
2023-10-18,Lomas Estrella,Gratuidad,867
2023-10-18,San Andrés Tomatlán,Boleto,0
2023-10-18,San Andrés Tomatlán,Prepago,7563
2023-10-18,San Andrés Tomatlán,Gratuidad,1125
2023-10-18,Culhuacán,Boleto,0
2023-10-18,Culhuacán,Prepago,9562
2023-10-18,Culhuacán,Gratuidad,1352
2023-10-18,Atlalilco,Boleto,0
2023-10-18,Atlalilco,Prepago,10977
2023-10-18,Atlalilco,Gratuidad,1391
2023-10-18,Mexicaltzingo,Boleto,0
2023-10-18,Mexicaltzingo,Prepago,14255
2023-10-18,Mexicaltzingo,Gratuidad,2180
2023-10-18,Ermita,Boleto,0
2023-10-18,Ermita,Prepago,7236
2023-10-18,Ermita,Gratuidad,1051
2023-10-18,Eje Central,Boleto,0
2023-10-18,Eje Central,Prepago,9872
2023-10-18,Eje Central,Gratuidad,1246
2023-10-18,Parque de los Venados,Boleto,0
2023-10-18,Parque de los Venados,Prepago,8547
2023-10-18,Parque de los Venados,Gratuidad,1366
2023-10-18,Zapata,Boleto,0
2023-10-18,Zapata,Prepago,9643
2023-10-18,Zapata,Gratuidad,1939
2023-10-18,Hospital 20 de Noviembre,Boleto,0
2023-10-18,Hospital 20 de Noviembre,Prepago,10012
2023-10-18,Hospital 20 de Noviembre,Gratuidad,1337
2023-10-18,Insurgentes Sur,Boleto,0
2023-10-18,Insurgentes Sur,Prepago,27437
2023-10-18,Insurgentes Sur,Gratuidad,2755
2023-10-18,Mixcoac,Boleto,0
2023-10-18,Mixcoac,Prepago,12797
2023-10-18,Mixcoac,Gratuidad,1472
2023-10-19,Tláhuac,Boleto,0
2023-10-19,Tláhuac,Prepago,0
2023-10-19,Tláhuac,Gratuidad,0
2023-10-19,Tlaltenco,Boleto,0
2023-10-19,Tlaltenco,Prepago,0
2023-10-19,Tlaltenco,Gratuidad,0
2023-10-19,Zapotitlán,Boleto,0
2023-10-19,Zapotitlán,Prepago,0
2023-10-19,Zapotitlán,Gratuidad,0
2023-10-19,Nopalera,Boleto,0
2023-10-19,Nopalera,Prepago,0
2023-10-19,Nopalera,Gratuidad,0
2023-10-19,Olivos,Boleto,0
2023-10-19,Olivos,Prepago,0
2023-10-19,Olivos,Gratuidad,0
2023-10-19,Tezonco,Boleto,0
2023-10-19,Tezonco,Prepago,0
2023-10-19,Tezonco,Gratuidad,0
2023-10-19,Periférico Oriente,Boleto,0
2023-10-19,Periférico Oriente,Prepago,52151
2023-10-19,Periférico Oriente,Gratuidad,2542
2023-10-19,Calle 11,Boleto,0
2023-10-19,Calle 11,Prepago,8424
2023-10-19,Calle 11,Gratuidad,1121
2023-10-19,Lomas Estrella,Boleto,0
2023-10-19,Lomas Estrella,Prepago,5457
2023-10-19,Lomas Estrella,Gratuidad,717
2023-10-19,San Andrés Tomatlán,Boleto,0
2023-10-19,San Andrés Tomatlán,Prepago,7603
2023-10-19,San Andrés Tomatlán,Gratuidad,1039
2023-10-19,Culhuacán,Boleto,0
2023-10-19,Culhuacán,Prepago,9443
2023-10-19,Culhuacán,Gratuidad,1316
2023-10-19,Atlalilco,Boleto,0
2023-10-19,Atlalilco,Prepago,10978
2023-10-19,Atlalilco,Gratuidad,1340
2023-10-19,Mexicaltzingo,Boleto,0
2023-10-19,Mexicaltzingo,Prepago,14910
2023-10-19,Mexicaltzingo,Gratuidad,1975
2023-10-19,Ermita,Boleto,0
2023-10-19,Ermita,Prepago,7235
2023-10-19,Ermita,Gratuidad,1105
2023-10-19,Eje Central,Boleto,0
2023-10-19,Eje Central,Prepago,9888
2023-10-19,Eje Central,Gratuidad,1203
2023-10-19,Parque de los Venados,Boleto,0
2023-10-19,Parque de los Venados,Prepago,8461
2023-10-19,Parque de los Venados,Gratuidad,1224
2023-10-19,Zapata,Boleto,0
2023-10-19,Zapata,Prepago,10118
2023-10-19,Zapata,Gratuidad,2002
2023-10-19,Hospital 20 de Noviembre,Boleto,0
2023-10-19,Hospital 20 de Noviembre,Prepago,10006
2023-10-19,Hospital 20 de Noviembre,Gratuidad,1283
2023-10-19,Insurgentes Sur,Boleto,0
2023-10-19,Insurgentes Sur,Prepago,26980
2023-10-19,Insurgentes Sur,Gratuidad,2878
2023-10-19,Mixcoac,Boleto,0
2023-10-19,Mixcoac,Prepago,12557
2023-10-19,Mixcoac,Gratuidad,1317
2023-10-20,Tláhuac,Boleto,0
2023-10-20,Tláhuac,Prepago,0
2023-10-20,Tláhuac,Gratuidad,0
2023-10-20,Tlaltenco,Boleto,0
2023-10-20,Tlaltenco,Prepago,0
2023-10-20,Tlaltenco,Gratuidad,0
2023-10-20,Zapotitlán,Boleto,0
2023-10-20,Zapotitlán,Prepago,0
2023-10-20,Zapotitlán,Gratuidad,0
2023-10-20,Nopalera,Boleto,0
2023-10-20,Nopalera,Prepago,0
2023-10-20,Nopalera,Gratuidad,0
2023-10-20,Olivos,Boleto,0
2023-10-20,Olivos,Prepago,0
2023-10-20,Olivos,Gratuidad,0
2023-10-20,Tezonco,Boleto,0
2023-10-20,Tezonco,Prepago,0
2023-10-20,Tezonco,Gratuidad,0
2023-10-20,Periférico Oriente,Boleto,0
2023-10-20,Periférico Oriente,Prepago,51351
2023-10-20,Periférico Oriente,Gratuidad,3800
2023-10-20,Calle 11,Boleto,0
2023-10-20,Calle 11,Prepago,8433
2023-10-20,Calle 11,Gratuidad,740
2023-10-20,Lomas Estrella,Boleto,0
2023-10-20,Lomas Estrella,Prepago,5657
2023-10-20,Lomas Estrella,Gratuidad,811
2023-10-20,San Andrés Tomatlán,Boleto,0
2023-10-20,San Andrés Tomatlán,Prepago,7681
2023-10-20,San Andrés Tomatlán,Gratuidad,1071
2023-10-20,Culhuacán,Boleto,0
2023-10-20,Culhuacán,Prepago,9698
2023-10-20,Culhuacán,Gratuidad,1241
2023-10-20,Atlalilco,Boleto,0
2023-10-20,Atlalilco,Prepago,10979
2023-10-20,Atlalilco,Gratuidad,1548
2023-10-20,Mexicaltzingo,Boleto,0
2023-10-20,Mexicaltzingo,Prepago,15097
2023-10-20,Mexicaltzingo,Gratuidad,1986
2023-10-20,Ermita,Boleto,0
2023-10-20,Ermita,Prepago,7220
2023-10-20,Ermita,Gratuidad,1089
2023-10-20,Eje Central,Boleto,0
2023-10-20,Eje Central,Prepago,9638
2023-10-20,Eje Central,Gratuidad,1357
2023-10-20,Parque de los Venados,Boleto,0
2023-10-20,Parque de los Venados,Prepago,8195
2023-10-20,Parque de los Venados,Gratuidad,1037
2023-10-20,Zapata,Boleto,0
2023-10-20,Zapata,Prepago,10685
2023-10-20,Zapata,Gratuidad,1955
2023-10-20,Hospital 20 de Noviembre,Boleto,0
2023-10-20,Hospital 20 de Noviembre,Prepago,9646
2023-10-20,Hospital 20 de Noviembre,Gratuidad,1325
2023-10-20,Insurgentes Sur,Boleto,0
2023-10-20,Insurgentes Sur,Prepago,26634
2023-10-20,Insurgentes Sur,Gratuidad,2779
2023-10-20,Mixcoac,Boleto,0
2023-10-20,Mixcoac,Prepago,12264
2023-10-20,Mixcoac,Gratuidad,1476
2023-10-21,Tláhuac,Boleto,0
2023-10-21,Tláhuac,Prepago,0
2023-10-21,Tláhuac,Gratuidad,0
2023-10-21,Tlaltenco,Boleto,0
2023-10-21,Tlaltenco,Prepago,0
2023-10-21,Tlaltenco,Gratuidad,0
2023-10-21,Zapotitlán,Boleto,0
2023-10-21,Zapotitlán,Prepago,0
2023-10-21,Zapotitlán,Gratuidad,0
2023-10-21,Nopalera,Boleto,0
2023-10-21,Nopalera,Prepago,0
2023-10-21,Nopalera,Gratuidad,0
2023-10-21,Olivos,Boleto,0
2023-10-21,Olivos,Prepago,0
2023-10-21,Olivos,Gratuidad,0
2023-10-21,Tezonco,Boleto,0
2023-10-21,Tezonco,Prepago,0
2023-10-21,Tezonco,Gratuidad,0
2023-10-21,Periférico Oriente,Boleto,0
2023-10-21,Periférico Oriente,Prepago,37105
2023-10-21,Periférico Oriente,Gratuidad,2306
2023-10-21,Calle 11,Boleto,0
2023-10-21,Calle 11,Prepago,5836
2023-10-21,Calle 11,Gratuidad,728
2023-10-21,Lomas Estrella,Boleto,0
2023-10-21,Lomas Estrella,Prepago,4528
2023-10-21,Lomas Estrella,Gratuidad,629
2023-10-21,San Andrés Tomatlán,Boleto,0
2023-10-21,San Andrés Tomatlán,Prepago,4396
2023-10-21,San Andrés Tomatlán,Gratuidad,594
2023-10-21,Culhuacán,Boleto,0
2023-10-21,Culhuacán,Prepago,7190
2023-10-21,Culhuacán,Gratuidad,1020
2023-10-21,Atlalilco,Boleto,0
2023-10-21,Atlalilco,Prepago,7281
2023-10-21,Atlalilco,Gratuidad,866
2023-10-21,Mexicaltzingo,Boleto,0
2023-10-21,Mexicaltzingo,Prepago,8409
2023-10-21,Mexicaltzingo,Gratuidad,1317
2023-10-21,Ermita,Boleto,0
2023-10-21,Ermita,Prepago,4301
2023-10-21,Ermita,Gratuidad,643
2023-10-21,Eje Central,Boleto,0
2023-10-21,Eje Central,Prepago,6188
2023-10-21,Eje Central,Gratuidad,781
2023-10-21,Parque de los Venados,Boleto,0
2023-10-21,Parque de los Venados,Prepago,4904
2023-10-21,Parque de los Venados,Gratuidad,601
2023-10-21,Zapata,Boleto,0
2023-10-21,Zapata,Prepago,7767
2023-10-21,Zapata,Gratuidad,1455
2023-10-21,Hospital 20 de Noviembre,Boleto,0
2023-10-21,Hospital 20 de Noviembre,Prepago,4903
2023-10-21,Hospital 20 de Noviembre,Gratuidad,591
2023-10-21,Insurgentes Sur,Boleto,0
2023-10-21,Insurgentes Sur,Prepago,16650
2023-10-21,Insurgentes Sur,Gratuidad,1676
2023-10-21,Mixcoac,Boleto,0
2023-10-21,Mixcoac,Prepago,7274
2023-10-21,Mixcoac,Gratuidad,848
2023-10-22,Tláhuac,Boleto,0
2023-10-22,Tláhuac,Prepago,0
2023-10-22,Tláhuac,Gratuidad,0
2023-10-22,Tlaltenco,Boleto,0
2023-10-22,Tlaltenco,Prepago,0
2023-10-22,Tlaltenco,Gratuidad,0
2023-10-22,Zapotitlán,Boleto,0
2023-10-22,Zapotitlán,Prepago,0
2023-10-22,Zapotitlán,Gratuidad,0
2023-10-22,Nopalera,Boleto,0
2023-10-22,Nopalera,Prepago,0
2023-10-22,Nopalera,Gratuidad,0
2023-10-22,Olivos,Boleto,0
2023-10-22,Olivos,Prepago,0
2023-10-22,Olivos,Gratuidad,0
2023-10-22,Tezonco,Boleto,0
2023-10-22,Tezonco,Prepago,0
2023-10-22,Tezonco,Gratuidad,0
2023-10-22,Periférico Oriente,Boleto,0
2023-10-22,Periférico Oriente,Prepago,23259
2023-10-22,Periférico Oriente,Gratuidad,2308
2023-10-22,Calle 11,Boleto,0
2023-10-22,Calle 11,Prepago,3429
2023-10-22,Calle 11,Gratuidad,498
2023-10-22,Lomas Estrella,Boleto,0
2023-10-22,Lomas Estrella,Prepago,2890
2023-10-22,Lomas Estrella,Gratuidad,449
2023-10-22,San Andrés Tomatlán,Boleto,0
2023-10-22,San Andrés Tomatlán,Prepago,2952
2023-10-22,San Andrés Tomatlán,Gratuidad,466
2023-10-22,Culhuacán,Boleto,0
2023-10-22,Culhuacán,Prepago,4688
2023-10-22,Culhuacán,Gratuidad,747
2023-10-22,Atlalilco,Boleto,0
2023-10-22,Atlalilco,Prepago,4106
2023-10-22,Atlalilco,Gratuidad,552
2023-10-22,Mexicaltzingo,Boleto,0
2023-10-22,Mexicaltzingo,Prepago,4214
2023-10-22,Mexicaltzingo,Gratuidad,636
2023-10-22,Ermita,Boleto,0
2023-10-22,Ermita,Prepago,2482
2023-10-22,Ermita,Gratuidad,439
2023-10-22,Eje Central,Boleto,0
2023-10-22,Eje Central,Prepago,3588
2023-10-22,Eje Central,Gratuidad,572
2023-10-22,Parque de los Venados,Boleto,0
2023-10-22,Parque de los Venados,Prepago,3209
2023-10-22,Parque de los Venados,Gratuidad,445
2023-10-22,Zapata,Boleto,0
2023-10-22,Zapata,Prepago,4890
2023-10-22,Zapata,Gratuidad,1242
2023-10-22,Hospital 20 de Noviembre,Boleto,0
2023-10-22,Hospital 20 de Noviembre,Prepago,2550
2023-10-22,Hospital 20 de Noviembre,Gratuidad,365
2023-10-22,Insurgentes Sur,Boleto,0
2023-10-22,Insurgentes Sur,Prepago,9658
2023-10-22,Insurgentes Sur,Gratuidad,1195
2023-10-22,Mixcoac,Boleto,0
2023-10-22,Mixcoac,Prepago,4017
2023-10-22,Mixcoac,Gratuidad,365
2023-10-23,Tláhuac,Boleto,0
2023-10-23,Tláhuac,Prepago,0
2023-10-23,Tláhuac,Gratuidad,0
2023-10-23,Tlaltenco,Boleto,0
2023-10-23,Tlaltenco,Prepago,0
2023-10-23,Tlaltenco,Gratuidad,0
2023-10-23,Zapotitlán,Boleto,0
2023-10-23,Zapotitlán,Prepago,0
2023-10-23,Zapotitlán,Gratuidad,0
2023-10-23,Nopalera,Boleto,0
2023-10-23,Nopalera,Prepago,0
2023-10-23,Nopalera,Gratuidad,0
2023-10-23,Olivos,Boleto,0
2023-10-23,Olivos,Prepago,0
2023-10-23,Olivos,Gratuidad,0
2023-10-23,Tezonco,Boleto,0
2023-10-23,Tezonco,Prepago,0
2023-10-23,Tezonco,Gratuidad,0
2023-10-23,Periférico Oriente,Boleto,0
2023-10-23,Periférico Oriente,Prepago,50443
2023-10-23,Periférico Oriente,Gratuidad,3156
2023-10-23,Calle 11,Boleto,0
2023-10-23,Calle 11,Prepago,8095
2023-10-23,Calle 11,Gratuidad,798
2023-10-23,Lomas Estrella,Boleto,0
2023-10-23,Lomas Estrella,Prepago,5153
2023-10-23,Lomas Estrella,Gratuidad,740
2023-10-23,San Andrés Tomatlán,Boleto,0
2023-10-23,San Andrés Tomatlán,Prepago,7315
2023-10-23,San Andrés Tomatlán,Gratuidad,1007
2023-10-23,Culhuacán,Boleto,0
2023-10-23,Culhuacán,Prepago,9187
2023-10-23,Culhuacán,Gratuidad,1364
2023-10-23,Atlalilco,Boleto,0
2023-10-23,Atlalilco,Prepago,10450
2023-10-23,Atlalilco,Gratuidad,1505
2023-10-23,Mexicaltzingo,Boleto,0
2023-10-23,Mexicaltzingo,Prepago,14532
2023-10-23,Mexicaltzingo,Gratuidad,1982
2023-10-23,Ermita,Boleto,0
2023-10-23,Ermita,Prepago,6854
2023-10-23,Ermita,Gratuidad,1098
2023-10-23,Eje Central,Boleto,0
2023-10-23,Eje Central,Prepago,9408
2023-10-23,Eje Central,Gratuidad,1179
2023-10-23,Parque de los Venados,Boleto,0
2023-10-23,Parque de los Venados,Prepago,8170
2023-10-23,Parque de los Venados,Gratuidad,1213
2023-10-23,Zapata,Boleto,0
2023-10-23,Zapata,Prepago,9575
2023-10-23,Zapata,Gratuidad,1890
2023-10-23,Hospital 20 de Noviembre,Boleto,0
2023-10-23,Hospital 20 de Noviembre,Prepago,9668
2023-10-23,Hospital 20 de Noviembre,Gratuidad,1310
2023-10-23,Insurgentes Sur,Boleto,0
2023-10-23,Insurgentes Sur,Prepago,25362
2023-10-23,Insurgentes Sur,Gratuidad,2851
2023-10-23,Mixcoac,Boleto,0
2023-10-23,Mixcoac,Prepago,12038
2023-10-23,Mixcoac,Gratuidad,1374
2023-10-24,Tláhuac,Boleto,0
2023-10-24,Tláhuac,Prepago,0
2023-10-24,Tláhuac,Gratuidad,0
2023-10-24,Tlaltenco,Boleto,0
2023-10-24,Tlaltenco,Prepago,0
2023-10-24,Tlaltenco,Gratuidad,0
2023-10-24,Zapotitlán,Boleto,0
2023-10-24,Zapotitlán,Prepago,0
2023-10-24,Zapotitlán,Gratuidad,0
2023-10-24,Nopalera,Boleto,0
2023-10-24,Nopalera,Prepago,0
2023-10-24,Nopalera,Gratuidad,0
2023-10-24,Olivos,Boleto,0
2023-10-24,Olivos,Prepago,0
2023-10-24,Olivos,Gratuidad,0
2023-10-24,Tezonco,Boleto,0
2023-10-24,Tezonco,Prepago,0
2023-10-24,Tezonco,Gratuidad,0
2023-10-24,Periférico Oriente,Boleto,0
2023-10-24,Periférico Oriente,Prepago,51972
2023-10-24,Periférico Oriente,Gratuidad,3981
2023-10-24,Calle 11,Boleto,0
2023-10-24,Calle 11,Prepago,8296
2023-10-24,Calle 11,Gratuidad,986
2023-10-24,Lomas Estrella,Boleto,0
2023-10-24,Lomas Estrella,Prepago,5439
2023-10-24,Lomas Estrella,Gratuidad,959
2023-10-24,San Andrés Tomatlán,Boleto,0
2023-10-24,San Andrés Tomatlán,Prepago,7099
2023-10-24,San Andrés Tomatlán,Gratuidad,1086
2023-10-24,Culhuacán,Boleto,0
2023-10-24,Culhuacán,Prepago,9313
2023-10-24,Culhuacán,Gratuidad,1397
2023-10-24,Atlalilco,Boleto,0
2023-10-24,Atlalilco,Prepago,10928
2023-10-24,Atlalilco,Gratuidad,1463
2023-10-24,Mexicaltzingo,Boleto,0
2023-10-24,Mexicaltzingo,Prepago,14907
2023-10-24,Mexicaltzingo,Gratuidad,2289
2023-10-24,Ermita,Boleto,0
2023-10-24,Ermita,Prepago,7084
2023-10-24,Ermita,Gratuidad,1160
2023-10-24,Eje Central,Boleto,0
2023-10-24,Eje Central,Prepago,9801
2023-10-24,Eje Central,Gratuidad,1203
2023-10-24,Parque de los Venados,Boleto,0
2023-10-24,Parque de los Venados,Prepago,8305
2023-10-24,Parque de los Venados,Gratuidad,1312
2023-10-24,Zapata,Boleto,0
2023-10-24,Zapata,Prepago,9585
